date,Coffee,Corn,Soybean,Sugar,Wheat
2024-01-02,190.14999389648438,463.75,1274,20.899999618530273,606.75
2024-01-03,186.25,465.25,1269.5,20.850000381469727,600.25
2024-01-04,185.5500030517578,466.5,1262,21.079999923706055,613.5
2024-01-05,182.8000030517578,460.75,1249.75,21.110000610351563,616
2024-01-08,181.39999389648438,455,1239.5,21.739999771118164,596.25
2024-01-09,184.10000610351563,459.25,1241.5,21.700000762939453,610
2024-01-10,181.14999389648438,459.5,1228.75,21.40999984741211,610.75
2024-01-11,184.0500030517578,457.75,1231.25,21.760000228881836,603.75
2024-01-12,180,447,1205.75,21.610000610351563,596
2024-01-16,185.25,443.5,1227.25,22.520000457763672,582
2024-01-17,179.1999969482422,442.25,1205.75,22.350000381469727,582.5
2024-01-18,179.9499969482422,444,1213.5,23.040000915527344,585.5
2024-01-19,185.14999389648438,445.5,1213.25,23.56999969482422,593.25
2024-01-22,192.25,445.75,1224.25,23.5,596.5
2024-01-23,192.9499969482422,446.5,1239.5,23.75,596.5
2024-01-24,189.4499969482422,452.25,1240.25,24.459999084472656,610.75
2024-01-25,186.9499969482422,451.75,1223,24.040000915527344,612.25
2024-01-26,193.85000610351563,446.25,1209.25,23.770000457763672,600.25
2024-01-29,189.25,440.25,1194.25,23.530000686645508,593.5
2024-01-30,194,447.75,1218.75,23.90999984741211,605.5
2024-01-31,194.0500030517578,448.25,1222.25,24.1299991607666,595.25
2024-02-01,194.1999969482422,447.25,1203.25,23.559999465942383,601.5
2024-02-02,191.9499969482422,442.75,1188.5,23.889999389648438,599.75
2024-02-05,189.5,442.75,1196.25,23.530000686645508,590.25
2024-02-06,188.1999969482422,438.75,1199.5,23.559999465942383,595
2024-02-07,190.6999969482422,434.25,1189,23.8799991607666,602
2024-02-08,188.8000030517578,433.25,1193.5,23.979999542236328,588.5
2024-02-09,196.3000030517578,429,1183.5,24.020000457763672,596.75
2024-02-12,195.60000610351563,430.5,1193,23.559999465942383,597.5
2024-02-13,193,430.75,1186.25,23.299999237060547,597.5
2024-02-14,187.0500030517578,424.25,1170.5,23.3700008392334,585.5
2024-02-15,189.3000030517578,417.75,1162.25,22.81999969482422,567
2024-02-16,190.85000610351563,416.5,1172.25,23.079999923706055,560.5
2024-02-20,191.60000610351563,418.75,1179,22.75,582.75
2024-02-21,198.35000610351563,411,1160.75,22.770000457763672,583.25
2024-02-22,193.85000610351563,406,1147.75,22.829999923706055,583.25
2024-02-23,191,399.75,1133,22.6200008392334,573.5
2024-02-26,190.10000610351563,407,1136,23.149999618530273,577.25
2024-02-27,194.0500030517578,408.25,1131.25,23.84000015258789,586
2024-02-28,193.35000610351563,413.25,1134,24.010000228881836,571
2024-02-29,195.85000610351563,415.75,1128.25,22.579999923706055,577.5
2024-03-01,193.8000030517578,412.25,1143,21.09000015258789,560
2024-03-04,197.39999389648438,417.5,1147,20.600000381469727,563.5
2024-03-05,195,413.5,1140.75,20.8700008392334,545.75
2024-03-06,194.4499969482422,418,1140.25,21.450000762939453,521.25
2024-03-07,198.35000610351563,426,1157,21.280000686645508,520.75
2024-03-08,191.39999389648438,426.25,1170.5,21.149999618530273,526.75
2024-03-11,194.35000610351563,428.25,1165,21.950000762939453,537.5
2024-03-12,195.39999389648438,429,1182,21.889999389648438,535.5
2024-03-13,191.64999389648438,426.5,1181.75,21.93000030517578,532.25
2024-03-14,191.35000610351563,422.5,1180.75,21.770000457763672,519.5
2024-03-15,182.85000610351563,436.75,1198.25,22.1200008392334,528.5
2024-03-18,181.85000610351563,436,1187.75,22.15999984741211,542.75
2024-03-19,183.0500030517578,439.5,1185.5,21.639999389648438,552.5
2024-03-20,182.39999389648438,439,1209.5,21.770000457763672,545
2024-03-21,185.6999969482422,440.75,1212,22.059999465942383,546.75
2024-03-22,184.85000610351563,439.25,1192.5,21.850000381469727,554.75
2024-03-25,185.64999389648438,437.75,1209.25,21.950000762939453,555
2024-03-26,188.0500030517578,432.5,1199,22.389999389648438,543.5
2024-03-27,190.64999389648438,426.75,1192.5,22.190000534057617,547.5
2024-03-28,188.85000610351563,442,1191.5,22.520000457763672,560.25
2024-04-01,191.8000030517578,435.5,1185.75,22.719999313354492,557
2024-04-02,197.75,426.5,1174,22.31999969482422,545.25
2024-04-03,203.60000610351563,431.75,1182.25,22.219999313354492,556
2024-04-04,206.75,435.25,1180,22.360000610351563,556.25
2024-04-05,212.5,434.25,1185,21.989999771118164,567.25
2024-04-08,211.10000610351563,435.5,1181.5,21.59000015258789,565.75
2024-04-09,213.5500030517578,431.25,1174.5,21.489999771118164,557.75
2024-04-10,214.64999389648438,434.25,1164.75,21.459999084472656,558.5
2024-04-11,220.35000610351563,428.75,1159.25,20.850000381469727,551.75
2024-04-12,224.64999389648438,435.5,1174,20.450000762939453,556
2024-04-15,231.5500030517578,431.5,1158.25,20.020000457763672,551.75
2024-04-16,236.75,431,1145,19.6299991607666,549.75
2024-04-17,247.9499969482422,430.25,1149.5,19.31999969482422,537
2024-04-18,239.85000610351563,426.75,1134.25,19.59000015258789,536.75
2024-04-19,241.39999389648438,433.5,1150.5,19.729999542236328,550.25
2024-04-22,231.64999389648438,439.75,1161,19.799999237060547,570.25
2024-04-23,224.5,443,1167.5,19.90999984741211,585
2024-04-24,228.4499969482422,437.75,1166,20,594.5
2024-04-25,231.9499969482422,441,1162.75,19.479999542236328,602.25
2024-04-26,230.60000610351563,440,1159.5,19.399999618530273,603.25
2024-04-29,233.5500030517578,439.25,1160.75,20.200000762939453,590.25
2024-04-30,220.64999389648438,439.5,1145.5,19.709999084472656,585
2024-05-01,219.0500030517578,443.25,1155.75,19.219999313354492,581.5
2024-05-02,208.64999389648438,452,1190,19.25,586.5
2024-05-03,205.89999389648438,447,1201.75,19.280000686645508,606
2024-05-06,200.6999969482422,457,1234.75,19.479999542236328,632.25
2024-05-07,199,453.75,1232.25,19.950000762939453,624.75
2024-05-08,200.25,445.5,1212.75,19.600000381469727,616
2024-05-09,203.6999969482422,442.75,1192.75,19.579999923706055,619.75
2024-05-10,204.39999389648438,455.75,1205,19.299999237060547,645.75
2024-05-13,200.39999389648438,458.5,1205.5,18.6299991607666,670.25
2024-05-14,202.85000610351563,453.75,1199,18.8700008392334,657
2024-05-15,201.25,462.5,1213.5,18.649999618530273,665.75
2024-05-16,199.5500030517578,457,1216.25,18.329999923706055,663.25
2024-05-17,208.14999389648438,452.5,1228,18.1299991607666,651.25
2024-05-20,209.3000030517578,460.5,1248,18.68000030517578,688.75
2024-05-21,217.1999969482422,458,1236.25,18.559999465942383,697.5
2024-05-22,220.4499969482422,461.25,1246.25,18.229999542236328,693
2024-05-23,215.64999389648438,464,1239.25,18.260000228881836,698
2024-05-24,218.25,464.75,1248,18.40999984741211,697.25
2024-05-28,230.9499969482422,462.5,1229.5,18.729999542236328,700.25
2024-05-29,229.4499969482422,455.25,1214,18.350000381469727,692.75
2024-05-30,233,448.75,1209.75,18.190000534057617,681
2024-05-31,222.35000610351563,446.25,1205,18.299999237060547,678.5
2024-06-03,226.5500030517578,443.5,1184.5,18.780000686645508,672.75
2024-06-04,233.89999389648438,442.5,1179,18.860000610351563,658.25
2024-06-05,231.9499969482422,439.25,1177.25,19.1299991607666,646.75
2024-06-06,234.1999969482422,452,1200,19.219999313354492,639.5
2024-06-07,224.8000030517578,448.75,1179.25,19,627.5
2024-06-10,221.39999389648438,451.75,1188.25,18.6299991607666,607.5
2024-06-11,220.5500030517578,449.5,1178,18.790000915527344,626.5
2024-06-12,224.35000610351563,454.25,1177.25,19.100000381469727,617
2024-06-13,226.0500030517578,458.5,1189.5,19.59000015258789,620
2024-06-14,224.14999389648438,450,1179.75,19.43000030517578,612.75
2024-06-17,227.14999389648438,443.75,1157.75,18.979999542236328,591.5
2024-06-18,226.3000030517578,450,1174,18.920000076293945,582
2024-06-20,230.25,439.75,1155.25,18.889999389648438,572.75
2024-06-21,226.5500030517578,435,1160.5,18.969999313354492,561.5
2024-06-24,238,433.5,1175.25,19.40999984741211,552.5
2024-06-25,231.1999969482422,425.5,1163.25,19.100000381469727,541.75
2024-06-26,226.35000610351563,420,1162.75,19.239999771118164,541.25
2024-06-27,228.25,413.75,1152.25,20.1200008392334,559.75
2024-06-28,228.9499969482422,397.25,1150.5,20.309999465942383,553.5
2024-07-01,226.6999969482422,398.25,1159.5,20.229999542236328,569.25
2024-07-02,229.10000610351563,402,1165,20.610000610351563,561.5
2024-07-03,225.9499969482422,403.5,1176.5,20.530000686645508,554.5
2024-07-05,230.3000030517578,411.25,1188.5,20.139999389648438,572.25
2024-07-08,236.1999969482422,395.75,1174.25,20.1299991607666,553
2024-07-09,252,400.25,1161.5,19.6200008392334,554.25
2024-07-10,245.6999969482422,403.25,1141.25,19.809999465942383,543.5
2024-07-11,246.75,406.75,1142.75,19.43000030517578,554.25
2024-07-12,250.4499969482422,400,1134.5,19.200000762939453,538
2024-07-15,244.14999389648438,390.5,1078,19.760000228881836,532.5
2024-07-16,245.39999389648438,395.75,1090.5,19.6200008392334,530.75
2024-07-17,247.35000610351563,398,1097.25,19.360000610351563,539.25
2024-07-18,243.39999389648438,391.25,1098.5,18.940000534057617,535.25
2024-07-19,238.1999969482422,390.5,1097.25,18.65999984741211,542.75
2024-07-22,243.0500030517578,400.25,1117.75,18.299999237060547,548
2024-07-23,239.10000610351563,402.5,1117.5,18.15999984741211,542.75
2024-07-24,231.14999389648438,403.75,1111,17.90999984741211,547
2024-07-25,234.6999969482422,406,1116,18.65999984741211,537.75
2024-07-26,230.25,394.5,1077.5,18.420000076293945,523.5
2024-07-29,230.39999389648438,396.25,1054.75,19.010000228881836,531
2024-07-30,230.8000030517578,388.75,1027.25,19.1200008392334,524
2024-07-31,229.1999969482422,382.75,1028.5,18.940000534057617,527.25
2024-08-01,227.25,382,1022,18.5,532
2024-08-02,230.5,386.5,1029.25,18.100000381469727,539
2024-08-05,225.6999969482422,390.75,1044.25,18.079999923706055,539.5
2024-08-06,235.9499969482422,388.75,1028.5,17.8700008392334,543.25
2024-08-07,246.3000030517578,383.25,1020.25,18.139999389648438,538.25
2024-08-08,245.3000030517578,379.25,1009.75,18.56999969482422,537.5
2024-08-09,234.0500030517578,376.75,1028,18.479999542236328,542.5
2024-08-12,240.85000610351563,383.25,1012,18.290000915527344,536.75
2024-08-13,232.6999969482422,377.75,989,18.389999389648438,528.75
2024-08-14,237,381,979.75,17.969999313354492,534.75
2024-08-15,239.89999389648438,375,951.5,17.8799991607666,528.25
2024-08-16,245.4499969482422,370.5,938.75,18.030000686645508,530
2024-08-19,245.89999389648438,378,956.25,18.020000457763672,528.25
2024-08-20,249.4499969482422,375,957.25,17.56999969482422,533
2024-08-21,249.4499969482422,375.5,963,17.649999618530273,519.75
2024-08-22,246.8000030517578,371.5,941.25,17.850000381469727,511
2024-08-23,251.1999969482422,367.75,952,18.389999389648438,502.25
2024-08-26,253.64999389648438,362,959.75,19.040000915527344,498
2024-08-27,259.3999938964844,367.25,967.5,19.600000381469727,508.25
2024-08-28,260.45001220703125,365.25,958.5,19.540000915527344,514.25
2024-08-29,251.8000030517578,371.75,973.75,19.889999389648438,525
2024-08-30,248.1999969482422,378,982,19.3799991607666,532.75
2024-09-03,246.75,386.5,997,19.489999771118164,552
2024-09-04,245.5500030517578,390.5,1006,19.239999771118164,565.25
2024-09-05,246.60000610351563,390,1008.25,19.219999313354492,561
2024-09-06,240.0500030517578,383.75,989.25,18.90999984741211,553.25
2024-09-09,249.4499969482422,384.25,1000,18.829999923706055,555.5
2024-09-10,248,379.5,977.5,18.469999313354492,558.75
2024-09-11,249.4499969482422,380.5,979.75,18.729999542236328,563.75
2024-09-12,252,386.25,991.5,19.06999969482422,563
2024-09-13,262.04998779296875,390.75,986.75,19.010000228881836,571.25
2024-09-16,259.04998779296875,410.75,1004.5,19.18000030517578,578.5
2024-09-17,265,412.5,1006,19.979999542236328,575.75
2024-09-18,263.1499938964844,412.75,1014,21.15999984741211,575.75
2024-09-19,261.6499938964844,405.75,1013.25,21.93000030517578,565.5
2024-09-20,250.75,401.75,1012,22.65999984741211,568.5
2024-09-23,263.6499938964844,413.5,1039.25,22.549999237060547,582.5
2024-09-24,267.79998779296875,411.75,1042.25,23.1200008392334,578
2024-09-25,269.1000061035156,415.25,1053.25,23.420000076293945,589.25
2024-09-26,273.8999938964844,413.25,1041,23.309999465942383,584.25
2024-09-27,269.1499938964844,418,1065.75,22.790000915527344,580
2024-09-30,270.25,424.75,1057,22.670000076293945,584
2024-10-01,264.1499938964844,429,1057.25,22.969999313354492,599
2024-10-02,256.5,432.5,1056,22.68000030517578,615.25
2024-10-03,252.0500030517578,428.25,1046,23.239999771118164,603.5
2024-10-04,257.3500061035156,424.75,1037.75,23.010000228881836,589.75
2024-10-07,244.64999389648438,426,1034,22.549999237060547,592.5
2024-10-08,248.1999969482422,420.75,1016.25,22.489999771118164,594.75
2024-10-09,250.0500030517578,421,1020.25,22.040000915527344,599
2024-10-10,254.75,418.5,1014.75,22.15999984741211,603.75
2024-10-11,252.0500030517578,415.75,1005.5,22.239999771118164,599
2024-10-14,262.04998779296875,408.25,996,22.389999389648438,585.25
2024-10-15,256.70001220703125,401.25,991,22.81999969482422,579.5
2024-10-16,258,404.75,980,22,585
2024-10-17,255.14999389648438,406.75,988.75,22.15999984741211,589.5
2024-10-18,257.29998779296875,404.75,970,22.18000030517578,572.75
2024-10-21,251.6999969482422,409.5,981,21.829999923706055,572.25
2024-10-22,249.85000610351563,416.5,991.75,21.729999542236328,576
2024-10-23,252.35000610351563,419,997.5,22.34000015258789,578.5
2024-10-24,245.4499969482422,421.5,996.25,22.200000762939453,581.5
2024-10-25,248.39999389648438,415.25,987.75,22.139999389648438,569
2024-10-28,252.35000610351563,410.75,974,21.959999084472656,558.75
2024-10-29,248.10000610351563,413.75,965.25,22.079999923706055,570.5
2024-10-30,249.60000610351563,411.5,976.5,22.219999313354492,573.25
2024-10-31,245.89999389648438,410.75,982.5,22.739999771118164,570.5
2024-11-01,242.9499969482422,414.5,982.5,22.06999969482422,568
2024-11-04,245.9499969482422,416.5,987.25,21.93000030517578,568.75
2024-11-05,250.14999389648438,418.5,993.75,21.899999618530273,572.5
2024-11-06,248.75,426.25,994.5,22.030000686645508,573.25
2024-11-07,260.3999938964844,427.5,1015.5,22.200000762939453,571.5
2024-11-08,253.35000610351563,431,1016.75,21.81999969482422,572.5
2024-11-11,256.20001220703125,430,1011.75,21.360000610351563,565.5
2024-11-12,263.54998779296875,428.5,1003.5,21.350000381469727,552.25
2024-11-13,271.6499938964844,426.5,1004.25,21.170000076293945,541
2024-11-14,278.95001220703125,419,985.75,21.559999465942383,530.25
2024-11-15,281.79998779296875,424,998.5,21.579999923706055,536.5
2024-11-18,280.75,429.25,1009.75,22.200000762939453,547.25
2024-11-19,279.75,427.25,998.5,22.020000457763672,549.75
2024-11-20,295.29998779296875,430.25,990.5,21.649999618530273,552.5
2024-11-21,298.6499938964844,426.75,977.75,21.3799991607666,548.75
2024-11-22,305.25,425.5,983.5,21.360000610351563,544.25
2024-11-25,308.3500061035156,424.75,985.75,21.149999618530273,535.75
2024-11-26,312.1499938964844,420,983.5,21.56999969482422,539.5
2024-11-27,326.1499938964844,415.75,988.75,21.690000534057617,537.75
2024-11-29,321.6499938964844,423,989.5,21.079999923706055,532.25
2024-12-02,299.20001220703125,424.5,985.25,21.06999969482422,537.5
2024-12-03,297.70001220703125,423.25,991.75,21.3700008392334,536.75
2024-12-04,305.95001220703125,422,983.75,21.260000228881836,538
2024-12-05,315.75,426.5,993.75,21.200000762939453,546.75
2024-12-06,332.5,430.75,993.75,21.809999465942383,542.5
2024-12-09,332.29998779296875,434,990,21.5,541.25
2024-12-10,335.6499938964844,440.5,994.75,21.040000915527344,542
2024-12-11,321.70001220703125,438,995.5,21.280000686645508,543.5
2024-12-12,322.6000061035156,431.75,995.75,20.889999389648438,538.75
2024-12-13,320.8500061035156,430,988.25,20.719999313354492,526.5
2024-12-16,328.75,445,982,20.68000030517578,550
2024-12-17,325.45001220703125,443.5,976.75,19.84000015258789,545
2024-12-18,333.1499938964844,437.25,951.75,19.649999618530273,541.25
2024-12-19,323.75,440.75,963,19.399999618530273,533
2024-12-20,325,446.25,974.5,19.510000228881836,533
2024-12-23,327.25,447.75,969.5,19.540000915527344,540.5
2024-12-24,328.6000061035156,448.5,975.25,19.540000915527344,534.75
2024-12-26,324.6499938964844,453.75,988,19.260000228881836,541
2024-12-27,322.6499938964844,454,980,19.3700008392334,546.5
2024-12-30,321,452.25,982,19.1299991607666,548.25
2024-12-31,319.75,458.5,998.25,19.260000228881836,551.5
2025-01-02,326.8500061035156,459.5,999.5,19.729999542236328,545.75
2025-01-03,318.6499938964844,450.75,981,19.649999618530273,529.25
2025-01-06,318.6000061035156,457.75,992.5,19.329999923706055,540.5
2025-01-07,320.5,458,992.25,19.450000762939453,542.5
2025-01-08,316.45001220703125,454,987.5,19.239999771118164,536.25
2025-01-09,318.5,456,992.25,19.100000381469727,534
2025-01-10,323.8500061035156,470.5,1013.5,19.219999313354492,530.75
2025-01-13,325.95001220703125,476.5,1041.5,18.899999618530273,545
2025-01-14,321.95001220703125,474.5,1043,18.31999969482422,546.25
2025-01-15,330.45001220703125,478.75,1042.75,18.010000228881836,547
2025-01-16,327.1499938964844,474.5,1019,18.40999984741211,537.5
2025-01-17,328.3500061035156,484.25,1034,18.219999313354492,538.75
2025-01-21,327.79998779296875,490,1067.25,17.790000915527344,558.75
2025-01-22,341.8500061035156,484.25,1056,18.15999984741211,554
2025-01-23,343.95001220703125,489.75,1065.5,18.690000534057617,554
2025-01-24,347.54998779296875,486.5,1055.75,19.020000457763672,544
2025-01-27,349.20001220703125,482,1045,19.170000076293945,535.5
2025-01-28,357.5,485.25,1045,19.229999542236328,545.25
2025-01-29,366.54998779296875,497,1060.5,19.450000762939453,562.5
2025-01-30,373.3999938964844,490.25,1044,19.469999313354492,566.5
2025-01-31,377.8500061035156,482,1042,19.350000381469727,559.5
2025-02-03,380.8999938964844,488.75,1058.25,19.260000228881836,566.75
2025-02-04,383.3500061035156,494.5,1075,19.65999984741211,577
2025-02-05,397.75,493.25,1057,19.760000228881836,572.25
2025-02-06,403.95001220703125,495.25,1060.5,19.56999969482422,587.75
2025-02-07,404.3500061035156,487.5,1049.5,19.360000610351563,582.75
2025-02-10,429.04998779296875,491.5,1049.5,19.5,579.5
2025-02-11,413.45001220703125,484,1043.5,19.8700008392334,577
2025-02-12,431.79998779296875,490.25,1027.75,19.760000228881836,574.25
2025-02-13,438.8999938964844,493.5,1030,20.170000076293945,577.75
2025-02-14,419.75,496.25,1036,20.420000076293945,600
2025-02-18,419,502,1038.5,20.520000457763672,604.75
2025-02-19,417.8999938964844,497.5,1031.75,20.690000534057617,592
2025-02-20,395.75,498,1045.5,21.049999237060547,585.5
2025-02-21,400,491.25,1039.5,21.309999465942383,590
2025-02-24,393.79998779296875,482.5,1029,21.09000015258789,579
2025-02-25,380.5,479.75,1031.25,21.459999084472656,572.75
2025-02-26,379.45001220703125,478.25,1024.5,20.639999389648438,566
2025-02-27,378.75,464.75,1022.75,19.690000534057617,546.75
2025-02-28,379.04998779296875,453.5,1011.5,19.510000228881836,537
2025-03-03,392.70001220703125,440.25,998.25,18.219999313354492,532
2025-03-04,403.75,436,984,18.100000381469727,518.5
2025-03-05,415.5,440.25,997.75,18.200000762939453,530.75
2025-03-06,393,449.5,1014,18.1299991607666,537
2025-03-07,390.20001220703125,455.25,1010.25,18.309999465942383,533.75
2025-03-10,389.3500061035156,458.75,999.75,18.850000381469727,545.25
2025-03-11,399.45001220703125,456.5,997.75,18.670000076293945,541
2025-03-12,392.20001220703125,448.75,987.5,18.860000610351563,538.75
2025-03-13,390.6000061035156,453.5,996.75,19.25,547.25
2025-03-14,382.1000061035156,445.5,999.25,19.190000534057617,545.75
2025-03-17,389.3500061035156,461,1015.5,19.969999313354492,568.5
2025-03-18,387.1499938964844,458.75,1012.75,19.989999771118164,565
2025-03-19,394.6000061035156,462,1008.25,19.690000534057617,563.5
2025-03-20,392.1499938964844,469,1013,20,557.25
2025-03-21,391.3999938964844,464.25,1009.75,19.719999313354492,558.25
2025-03-24,393.3999938964844,464.5,1007.25,19.260000228881836,548.25
2025-03-25,398.54998779296875,457.75,1001.75,19.510000228881836,543.25
2025-03-26,392,451.25,1001,19.350000381469727,535.25
2025-03-27,378.79998779296875,450,1016.75,19.09000015258789,532
2025-03-28,379.95001220703125,453.25,1023,18.959999084472656,528.25
2025-03-31,379.75,457.25,1014.75,18.860000610351563,537
2025-04-01,389.04998779296875,461.75,1034.25,19.350000381469727,540.5
2025-04-02,388.8500061035156,457.75,1029.5,19.59000015258789,539.25
2025-04-03,385.25,457.5,1011.5,19.110000610351563,536
2025-04-04,365.70001220703125,460.25,977,18.84000015258789,529
2025-04-07,344.79998779296875,464.5,983,18.68000030517578,536.5
2025-04-08,342.8999938964844,469,992.75,18.309999465942383,540
2025-04-09,341.70001220703125,474,1012.75,17.90999984741211,542.25
2025-04-10,342.8500061035156,483,1029,18.1200008392334,538
2025-04-11,357.70001220703125,490.25,1042.75,18,555.75
2025-04-14,360.3999938964844,485,1041.75,17.8700008392334,547.5
2025-04-15,369.3999938964844,481.25,1036,17.520000457763672,542
2025-04-16,376.04998779296875,484.25,1038.75,17.860000610351563,547.75
2025-04-17,375.5,482.25,1036.5,17.93000030517578,548.75
2025-04-21,366.79998779296875,481.75,1029.5,17.809999465942383,538.5
2025-04-22,377.6499938964844,475.75,1035,17.989999771118164,535.5
2025-04-23,392.3999938964844,472,1040.25,17.940000534057617,528.25
2025-04-24,408,477.25,1053,17.920000076293945,529.25
2025-04-25,408.25,478.75,1049.75,18.18000030517578,530
2025-04-28,421.54998779296875,475.5,1052,17.84000015258789,515.5
2025-04-29,412.6499938964844,460.5,1041,17.6200008392334,505.75
2025-04-30,413.6000061035156,467.25,1034.75,17.459999084472656,513
2025-05-01,395.70001220703125,464.25,1040.25,17.15999984741211,515.25
2025-05-02,395.3999938964844,461.25,1048.75,17.200000762939453,526.5
2025-05-05,398.95001220703125,446.5,1038,17.469999313354492,514.25
2025-05-06,401.1000061035156,447.5,1034.75,17.440000534057617,519
2025-05-07,396.20001220703125,441,1030.5,17.1299991607666,518
2025-05-08,397.79998779296875,439,1036.75,17.5,513
2025-05-09,397.1499938964844,441.5,1044,17.780000686645508,505.5
2025-05-12,382.45001220703125,440.25,1066,17.700000762939453,499
2025-05-13,384.8500061035156,436,1067.25,18.219999313354492,501.5
2025-05-14,373.95001220703125,438.5,1067,18.059999465942383,508.75
2025-05-15,384.95001220703125,448.5,1051.25,17.670000076293945,532.75
2025-05-16,376.25,443.5,1050,17.520000457763672,525
2025-05-19,376.1499938964844,447.5,1050.75,17.450000762939453,529
2025-05-20,369.29998779296875,454.5,1053,17.34000015258789,546
2025-05-21,370.29998779296875,461,1062.75,17.700000762939453,549.25
2025-05-22,360.75,463,1067.5,17.399999618530273,544.5
2025-05-23,361,459.5,1060.25,17.290000915527344,542.5
2025-05-27,361.70001220703125,459.5,1062.5,17.219999313354492,528.5
2025-05-28,351.95001220703125,451,1048.5,16.899999618530273,530.25
2025-05-29,348.3999938964844,447,1051.75,17,534
2025-05-30,342.45001220703125,444,1041.75,17.049999237060547,534
2025-06-02,344.45001220703125,438.25,1033.5,16.8799991607666,539
2025-06-03,340.8500061035156,438.5,1040.75,16.899999618530273,536
2025-06-04,346.1499938964844,438.75,1045,16.75,543.25
2025-06-05,359.75,439.5,1051.75,16.56999969482422,545.5
2025-06-06,358.04998779296875,442.5,1057.25,16.489999771118164,554.75
2025-06-09,361.54998779296875,433.5,1056,16.670000076293945,542
2025-06-10,355.04998779296875,438.75,1057.75,16.479999542236328,534.5
2025-06-11,350.6499938964844,437,1050.5,16.420000076293945,534.25
2025-06-12,347.79998779296875,438.5,1042.25,16.270000457763672,526.5
2025-06-13,349.70001220703125,444.5,1069.75,16.1299991607666,543.75
2025-06-16,343.95001220703125,434.75,1069.75,16.520000457763672,536.5
2025-06-17,335.8500061035156,431.5,1074,16.079999923706055,549
2025-06-18,324.8999938964844,433.5,1074.75,15.880000114440918,574.25
2025-06-20,319.04998779296875,428.75,1068,16.100000381469727,567.75
2025-06-23,330.29998779296875,419.25,1058.75,16.040000915527344,552.75
2025-06-24,315.3500061035156,416.25,1046.75,15.770000457763672,535.75
2025-06-25,308.6499938964844,410.25,1025.25,15.979999542236328,528.25
2025-06-26,309.5,409.5,1022.75,15.649999618530273,521
2025-06-27,309.8999938964844,417.5,1027.75,15.8100004196167,524.75
2025-06-30,306.75,420.5,1024.25,15.479999542236328,528.75
2025-07-01,298.8500061035156,420,1024.75,15.699999809265137,537.25
2025-07-02,297.95001220703125,429.25,1050.5,15.579999923706055,556
2025-07-03,292.6499938964844,431.5,1056.25,16.3799991607666,547.75
2025-07-04,292.6499938964844,NA,NA,16.3799991607666,NA
2025-07-07,280.04998779296875,418,1031.75,16.280000686645508,539.75
2025-07-08,287.3999938964844,411,1024.25,16.1299991607666,543
2025-07-09,285.8500061035156,412.5,1012.25,16.559999465942383,542.75
2025-07-10,289.8999938964844,407.25,1012.5,16.260000228881836,550.25
2025-07-11,288.6000061035156,403,1004,16.56999969482422,540.75
2025-07-14,305.70001220703125,412.75,997,16.299999237060547,534
2025-07-15,301.6000061035156,401.25,995,16.559999465942383,538
2025-07-16,314.54998779296875,405.25,1013.5,16.559999465942383,541.25
2025-07-17,312.5,402,1021.5,16.739999771118164,533.5
2025-07-18,308.8999938964844,408.5,1027.75,16.81999969482422,546.25
2025-07-21,297.25,403.75,1015,16.3700008392334,542.25
2025-07-22,296.3500061035156,399.25,1010.25,16.280000686645508,549.5
2025-07-23,301.3500061035156,398.5,1005.75,16.239999771118164,540.5
2025-07-24,304.8500061035156,401.75,1004.25,16.56999969482422,541.5
2025-07-25,297.54998779296875,399.5,998.75,16.290000915527344,538.25
2025-07-28,301.70001220703125,393.75,988.75,16.43000030517578,538.5
2025-07-29,296.5,389.25,981.75,16.59000015258789,529.75
2025-07-30,293.3999938964844,391.75,967.75,16.450000762939453,523.75
2025-07-31,295.79998779296875,394,961.75,16.350000381469727,523.25
2025-08-01,284.20001220703125,389.5,961.75,16.18000030517578,516.75
2025-08-04,288.54998779296875,387,969,16.25,516.75
2025-08-05,298.70001220703125,381.5,969,16.09000015258789,508.25
2025-08-06,293.3999938964844,379.75,961.5,16.010000228881836,508.5
2025-08-07,297.79998779296875,384.5,971.75,16.010000228881836,518.25
2025-08-08,309.3500061035156,382.75,966.75,16.25,514.5
2025-08-11,320.70001220703125,385,989.5,16.489999771118164,515
2025-08-12,315.1499938964844,371.5,1011.75,16.940000534057617,505
2025-08-13,319.6000061035156,374,1023.5,16.850000381469727,507.25
2025-08-14,326.5,375,1008.5,16.579999923706055,503.5
2025-08-15,341.6499938964844,383.75,1022.25,16.440000534057617,506.5
2025-08-18,343.6000061035156,383,1020.75,16.25,502.75
2025-08-19,356.20001220703125,379.5,1013,16.309999465942383,498.5
2025-08-20,360.25,380,1015,16.56999969482422,505.5
2025-08-21,375.25,387.25,1034.5,16.350000381469727,507
2025-08-22,390.6499938964844,388.25,1036.5,16.479999542236328,504.75
2025-08-25,389.95001220703125,389.25,1025.5,16.399999618530273,506.75
2025-08-26,384.04998779296875,387.5,1028.75,16.40999984741211,509.5
2025-08-27,393.79998779296875,382.5,1027.25,16.469999313354492,502.25
2025-08-28,387.75,385.5,1028.25,16.479999542236328,510.25
2025-08-29,396.8500061035156,398,1036.75,16.3700008392334,518
2025-09-02,382.20001220703125,403,1025.75,16.149999618530273,513
2025-09-03,385.25,397.75,1016,16.030000686645508,504
2025-09-04,385.75,399.75,1012,15.6899995803833,502.25
